,Children,Age,Income,MonthlyCharge,Bandwidth_GB_Year,Gender_Male,Gender_Nonbinary,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,StreamingTV_Yes,StreamingMovies_Yes
4167,3,26,25502.9,124.9607,1193.722344,1,0,0,0,0,0,1,1,0,0
4168,1,31,88981.56,149.9913,1971.643189,0,0,1,1,0,1,1,1,1,0
4169,5,78,41521.95,125.0073,783.5447103,0,0,1,0,0,1,1,1,0,0
4170,0,78,938.81,182.4676,1198.334446,1,0,1,0,1,0,1,1,1,0
4171,2,58,51755.55,124.9607,1117.392471,0,0,0,1,0,0,1,1,0,0
4172,7,39,23042.88,124.9643,666.238562,0,0,0,0,1,0,1,0,0,0
4173,3,36,98147.26,104.9923,2334.936502,0,0,0,0,0,1,0,0,0,0
4174,1,22,58006.93,114.9838,1061.819409,0,0,0,1,0,1,1,0,0,0
4175,1,40,17275.92,129.9621,949.9087685,0,0,0,1,0,0,0,0,1,0
4176,4,32,44106.66,124.9607,1868.762719,1,0,0,0,0,0,1,1,0,0
4177,0,82,29556.6,169.9741,877.6347728,0,0,0,0,1,0,1,1,0,0
4178,4,64,52638.57,232.652,949.8530724,1,0,0,0,0,1,1,1,1,1
4179,0,22,26998.56,139.9861,2616.567484,1,0,1,0,0,1,1,1,1,0
4180,2,59,11109.83,207.6094,1224.407955,1,0,1,1,1,0,1,0,1,1
4181,3,79,86060.95,222.6281,2102.1428,1,0,0,0,0,0,1,0,1,1
4182,0,41,60646.06,152.4798,829.160544,1,0,1,0,1,0,1,0,1,0
4183,0,50,7826.14,197.6288,719.7255006,0,1,1,0,0,1,1,0,1,1
4184,3,27,49626.73,174.9699,1754.124518,1,0,1,0,0,0,0,0,0,1
4185,3,44,62383.84,169.9378,874.5896088,0,1,1,0,1,0,1,0,0,1
4186,3,82,52312.84,240.1149,1155.524102,1,0,0,1,1,0,1,1,1,1
4187,0,76,32125.5,169.9378,510.6595626,1,0,1,0,1,0,1,0,0,1
4188,0,73,50730.53,182.447,422.3998081,0,0,1,1,1,0,1,0,0,1
4189,4,69,24641.27,182.4653,1001.378182,1,0,0,0,1,0,1,1,0,1
4190,4,24,29303.95,174.9581,1564.304827,1,0,0,0,0,0,1,1,1,0
4191,3,83,12711.69,197.484,1468.274084,1,0,0,1,0,0,1,1,0,1
4192,0,36,28799.35,162.4676,2772.321832,1,0,0,0,0,0,0,1,1,0
4193,3,39,100585.1,137.4836,1027.507457,0,1,1,1,0,0,1,1,0,0
4194,2,53,68697.59,200.1185,1254.551808,1,0,1,0,0,0,1,0,1,1
4195,1,75,24385.38,255.1665,847.0257353,1,0,0,0,0,1,1,1,1,1
4196,0,41,77706.42,265.147,2559.878176,0,0,1,0,1,0,1,1,1,1
4197,3,61,26393.26,240.1149,1954.817992,1,0,1,0,1,0,1,1,1,1
4198,0,45,26053.32,204.9797,1570.913875,1,0,1,1,1,0,1,1,0,1
4199,1,82,28423.59,132.4798,1109.204756,0,0,0,0,0,0,1,0,1,0
4200,2,87,3168.14,169.9378,567.9194367,0,0,1,1,1,0,1,0,0,1
4201,2,54,36821.9,200.1465,791.2910428,0,0,0,1,0,1,1,0,1,1
4202,8,20,2246.27,164.9785,1895.230077,1,0,0,1,0,0,1,0,0,1
4203,2,49,46328.01,137.4836,867.4854039,0,0,1,1,0,0,1,1,0,0
4204,1,53,35207.0,207.6094,2070.311565,0,0,0,1,1,0,1,0,1,1
4205,0,75,47915.97,119.9568,696.77888,0,0,0,0,0,0,1,0,1,0
4206,3,57,11121.39,267.6427,1571.964276,1,0,0,0,0,0,0,1,1,1
4207,0,67,39149.61,124.9781,499.2698644,1,0,0,0,1,0,1,0,0,0
4208,1,68,12114.71,139.965,1581.415147,0,0,0,0,0,0,1,0,0,1
4210,0,50,25598.66,184.9496,909.8932554,1,0,1,0,0,0,1,1,1,0
4211,2,41,25223.93,240.1149,1368.692393,0,1,0,0,1,0,0,1,1,1
4212,4,60,31574.68,184.9496,1186.812133,0,0,0,0,0,0,1,1,1,0
4213,0,89,33406.38,164.967,1391.823736,0,0,0,0,0,0,0,0,1,0
4214,0,80,12155.81,149.9915,775.1851628,0,0,1,0,1,0,1,0,0,0
4215,2,60,25939.02,149.9598,1209.433597,0,0,1,0,1,0,1,0,0,1
4216,0,72,18774.29,194.9663,1201.716157,0,0,1,0,0,0,1,1,0,1
4217,1,23,55241.85,174.9919,974.4325376,1,0,1,0,1,0,1,0,0,1
4218,0,40,24810.37,165.0113,1670.49598,0,0,1,1,0,1,1,0,0,1
4219,0,30,39034.91,149.9621,561.8079362,1,0,1,1,1,0,1,0,1,0
4220,0,24,38136.49,174.991,1186.8504,0,0,1,1,0,1,1,1,1,0
4221,6,30,31817.36,149.9778,577.0059283,0,0,1,0,1,0,1,0,0,0
4222,6,21,5853.02,95.00571,645.1788133,0,0,1,0,0,1,1,0,0,0
4223,0,76,48206.11,204.9634,700.7755614,0,0,0,1,1,0,0,1,1,0
4224,2,56,54715.58,232.6228,2025.44891,0,0,0,1,1,0,1,0,1,1
4225,3,33,41130.54,174.991,1806.936325,0,0,0,0,0,1,1,1,1,0
4226,3,25,12588.75,130.0064,992.4933978,1,0,0,0,0,1,1,0,0,1
4227,1,83,10048.03,152.466,506.3292263,0,0,1,1,1,0,1,0,1,0
4228,2,34,37252.55,179.9476,1528.122932,0,0,1,0,1,0,0,1,0,1
4229,3,39,8330.58,287.6427,2425.973996,0,0,0,1,1,0,1,1,1,1
4230,7,80,60909.21,179.9794,722.0495418,1,0,0,0,1,0,1,1,0,0
4231,8,41,12021.28,114.9838,1109.677542,0,0,0,0,0,1,1,0,0,0
4232,1,62,55801.79,129.9915,1537.645961,0,0,0,0,0,0,1,0,0,0
4233,0,57,36057.73,179.9476,902.9358857,0,0,0,0,1,0,1,1,0,1
4234,0,69,86274.26,242.6281,924.9657013,1,0,0,1,1,0,1,0,1,1
4235,1,26,33554.09,174.9699,1774.889088,1,0,1,1,0,0,1,0,0,1
4236,0,59,31150.04,179.9476,1372.679029,1,0,0,0,1,0,0,1,0,1
4237,0,83,56532.82,127.475,1330.997032,1,0,0,0,0,1,1,0,0,1
4238,0,54,47991.88,184.961,1132.634807,0,0,1,1,0,0,1,1,0,1
4239,0,49,21152.89,162.4653,1620.224811,0,0,0,1,0,0,1,1,0,1
4240,1,43,50673.99,137.4978,1057.86587,1,0,1,0,0,1,1,1,0,0
4241,0,40,16320.7,182.4653,831.9762364,1,0,1,0,1,0,0,1,0,1
4242,2,56,16374.21,149.9621,760.1831445,1,0,1,0,1,0,1,0,1,0
4243,1,82,17778.12,165.0182,884.0960804,0,0,1,1,0,1,1,1,1,0
4244,4,75,9479.49,147.4738,959.8322448,0,0,1,0,1,0,1,0,0,0
4245,0,22,86019.75,184.9496,1193.459499,0,0,0,1,0,0,1,1,1,0
4246,0,52,8122.26,169.9447,1707.991573,1,0,1,0,1,0,1,1,1,0
4247,0,19,19211.13,172.4404,1015.142572,0,0,1,1,0,0,1,1,1,0
4248,3,55,29711.39,162.4653,956.6535443,0,0,1,1,0,0,1,1,0,1
4249,1,77,9954.05,162.4608,1795.593522,1,0,0,0,0,0,1,0,0,1
4252,0,46,25227.46,200.1323,2521.277564,0,0,0,0,0,0,1,0,1,1
4253,1,80,60866.81,214.9525,997.2010554,0,0,0,0,1,0,1,1,0,1
4254,0,70,70716.07,159.9794,1741.511236,0,0,1,0,0,0,1,1,0,0
4256,3,59,41302.92,235.1591,1198.455198,0,0,1,0,1,0,1,0,1,1
4257,8,76,15610.48,149.9621,2389.304765,0,0,1,0,1,0,1,0,1,0
4258,2,70,6119.53,104.9629,295.3935883,0,0,1,0,0,1,1,0,1,0
4259,2,32,56607.8,115.0021,1945.332394,0,0,1,0,0,1,1,1,0,0
4261,0,36,66737.35,114.9658,1638.079725,1,0,0,0,0,1,1,0,0,1
4262,0,65,63033.65,222.6326,1243.099192,0,0,1,0,0,0,1,1,1,1
4263,0,88,9683.56,139.9568,400.9668713,0,0,0,0,1,0,0,0,1,0
4264,0,27,70424.63,187.6422,1324.009256,0,0,1,1,0,1,1,0,1,1
4265,2,19,39526.95,127.5067,1277.028074,1,0,1,0,0,1,1,0,0,0
4266,1,83,31355.16,159.9476,1704.12272,0,0,1,0,0,0,1,1,0,1
4267,4,70,22552.58,172.4441,671.4099396,1,0,0,0,1,0,0,0,1,0
4268,1,27,67600.28,217.4725,1144.50246,0,0,0,0,1,0,1,1,1,0
4269,2,48,53516.91,139.9861,1000.235232,0,0,0,0,0,1,1,1,1,0
4270,4,33,90633.74,240.1149,1084.469104,1,0,0,0,1,0,1,1,1,1
4271,0,27,47989.95,182.4653,1770.233657,1,0,1,1,1,0,1,1,0,1
4272,1,23,4308.47,207.6094,763.7190374,0,0,1,0,1,0,1,0,1,1
4273,2,69,13386.4,222.6281,3365.186813,0,0,1,1,0,0,1,0,1,1
4274,2,37,23757.46,182.4433,1479.383716,0,0,1,1,0,0,0,1,0,1
4275,1,74,29311.58,219.9902,1893.24474,1,0,1,0,1,0,1,1,1,0
4276,1,86,70250.39,157.4698,502.9172945,1,0,1,0,1,0,1,1,0,0
4277,5,43,23638.05,242.6143,1178.136437,0,0,0,1,1,0,1,0,1,1
4278,0,26,84681.03,212.6415,1330.057877,0,0,0,1,0,0,1,0,1,1
4279,0,23,2716.95,142.4855,2427.967505,0,0,1,0,0,1,1,0,1,0
4280,1,87,32855.22,137.4872,922.3842497,0,0,1,0,1,0,0,0,0,0
4281,3,61,84478.95,144.9607,866.9483546,1,0,0,0,1,0,1,1,0,0
4282,1,33,13106.6,114.9658,594.5452132,1,0,1,0,0,1,1,0,0,1
4283,0,21,51814.85,124.9607,1351.920539,0,0,1,0,0,0,1,1,0,0
4284,3,46,76134.13,174.9882,1031.356925,0,0,1,0,0,0,1,1,0,1
4285,2,51,54290.34,149.9845,1224.72764,0,0,1,1,0,1,1,0,0,1
4286,1,85,58516.37,265.147,1103.319343,1,0,0,0,1,0,1,1,1,1
4287,1,79,45122.17,182.4538,910.2691862,1,0,0,0,1,0,1,1,1,0
4288,0,35,34110.17,182.49,1331.662313,1,0,0,0,0,1,1,1,0,1
4289,3,56,14725.39,175.0062,2701.761153,1,0,1,0,0,0,1,1,0,0
4290,0,65,37261.82,159.9349,577.4706172,0,0,1,0,1,0,1,0,1,0
4291,2,73,44060.25,220.1185,1059.388627,0,0,0,1,1,0,1,0,1,1
4292,2,35,17995.63,200.1185,1569.491526,1,0,1,0,0,0,1,0,1,1
4293,1,35,72462.36,242.6106,2715.021658,0,0,1,0,0,0,1,1,1,1
4294,2,31,6827.15,142.5007,1238.891522,0,0,1,1,0,0,0,0,0,0
4295,1,50,37146.88,235.1884,2291.446991,1,0,1,1,0,1,1,1,1,1
4296,3,45,41973.28,137.4392,1943.635982,1,0,1,0,1,0,1,0,1,0
4297,3,54,17429.01,169.9378,1170.725967,1,0,0,1,1,0,1,0,0,1
4298,3,37,13722.37,184.9853,1275.385401,1,0,0,0,1,0,1,1,1,0
4299,1,81,28181.92,119.9897,1439.519609,1,0,0,0,0,1,1,0,1,0
4300,0,74,11222.72,164.9889,1104.302871,1,0,1,0,1,0,1,0,1,0
4301,1,24,21966.39,137.5165,490.5057336,1,0,0,1,0,1,1,1,0,0
4302,0,25,49718.59,182.4608,2585.068343,1,0,1,1,1,0,1,0,0,1
4303,0,55,29622.06,174.9755,1469.854845,0,0,1,0,1,0,1,0,1,0
4304,2,62,37251.6,187.6094,1123.372604,0,0,1,1,0,0,1,0,1,1
4305,4,89,61571.39,127.4421,946.0176525,0,0,0,0,0,0,1,0,0,1
4306,4,77,10744.48,187.6094,2595.464531,1,0,0,1,0,0,1,0,1,1
4307,0,77,33654.79,152.4555,1357.166073,1,0,0,0,0,0,1,0,0,1
4308,5,57,38396.0,127.4586,2098.351216,1,0,1,1,0,1,1,0,1,0
4309,3,50,13226.92,277.6513,1094.028517,1,0,0,0,1,0,1,1,1,1
4310,3,35,46770.27,134.9801,983.0214047,1,0,0,1,0,1,1,1,0,0
4311,2,64,54315.92,137.4698,1705.410653,0,0,0,0,0,0,1,1,0,0
4312,1,79,31063.83,255.1555,887.9936218,0,0,0,1,1,0,1,1,1,1
4313,0,87,13470.92,149.9778,1281.098493,0,0,0,0,1,0,1,0,0,0
4315,0,65,94296.35,147.4713,443.3624779,0,0,0,0,0,1,1,1,0,1
4316,0,38,66409.47,159.965,514.9287886,1,0,1,0,1,0,1,0,0,1
4317,4,52,82955.59,107.4958,2006.056116,1,0,1,0,0,0,1,0,0,0
4318,0,83,41557.24,147.4738,978.1726612,0,0,1,0,1,0,1,0,0,0
4319,4,42,15762.73,235.1417,2394.464952,1,0,0,0,0,0,0,1,1,1
4320,1,76,54883.0,112.4551,770.7911152,1,0,1,0,1,0,1,0,0,0
4321,1,27,39224.01,232.652,891.6297776,0,0,1,0,0,1,1,1,1,1
4322,0,37,88324.05,127.4887,703.0576657,0,0,0,1,0,1,1,0,0,1
4323,4,81,46472.71,199.9902,2072.299479,0,0,0,1,0,0,1,1,1,0
4325,0,74,47866.24,230.1051,1064.970201,0,0,0,1,1,0,1,0,1,1
4326,0,37,47862.33,162.4608,1246.154559,0,0,0,0,0,0,0,0,0,1
4327,2,54,23513.12,79.97886,638.1637463,1,0,0,0,0,1,1,0,0,0
4328,0,24,2781.14,207.4974,942.7449518,0,0,0,0,1,0,1,1,0,1
4329,2,20,10325.85,252.6378,1187.095148,1,0,0,0,1,0,1,1,1,1
4330,0,40,58142.74,159.965,660.1932315,0,0,1,1,1,0,1,0,0,1
4331,2,72,26965.24,184.9785,780.9545758,1,0,1,1,1,0,1,0,0,1
4332,2,79,22380.45,210.127,654.0700617,0,0,0,1,1,0,1,0,1,1
4333,4,85,37525.01,160.0122,678.2091311,0,0,0,1,0,1,1,1,0,0
4334,3,72,12845.65,149.9621,1337.6353,0,0,0,0,1,0,1,0,1,0
4335,0,48,54174.87,139.965,767.0616095,0,1,0,0,0,0,1,0,0,1
4336,8,33,38877.66,162.4833,2119.656047,1,0,0,0,0,0,0,1,0,0
4337,1,22,96925.17,139.9875,2520.720283,1,0,0,1,0,0,1,1,0,0
4339,1,71,65207.61,129.995,564.188439,0,0,1,0,0,1,1,0,1,0
4340,2,78,65564.74,230.1051,1599.616413,0,0,1,0,1,0,1,0,1,1
4341,9,43,40034.32,149.9621,1390.888939,0,0,1,0,1,0,1,0,1,0
4342,2,52,42523.79,139.9816,1419.040968,0,0,0,1,0,1,1,0,1,0
4343,1,86,38499.66,200.1652,1740.076162,1,0,1,1,0,1,0,0,1,1
4344,8,54,18231.63,117.4835,1380.517356,0,0,0,0,0,1,1,0,0,1
4345,1,44,16314.59,127.4601,1638.620437,1,0,1,1,0,0,1,0,0,0
4346,2,74,18620.8,139.965,2190.039608,1,0,1,0,0,0,0,0,0,1
4347,1,74,44526.16,164.9785,2396.551383,0,0,0,0,0,0,1,0,0,1
4348,4,48,23184.49,159.9642,1452.316701,1,0,0,0,0,1,1,1,1,0
4349,0,81,38363.26,164.9715,866.3476333,0,0,0,0,0,0,1,1,1,0
4350,0,83,57119.13,124.9781,722.8531617,1,0,1,0,1,0,1,0,0,0
4351,1,68,45125.98,215.1591,1445.492967,0,0,0,0,0,0,1,0,1,1
4352,7,53,24050.09,232.624,1848.363566,1,0,1,1,0,0,1,1,1,1
4353,3,54,20489.38,107.4958,1149.045043,0,0,1,0,0,0,1,0,0,0
4354,1,41,18014.85,157.4836,742.5950937,0,0,0,0,1,0,1,1,0,0
4355,10,32,36377.21,277.6513,1824.879678,0,0,1,0,1,0,1,1,1,1
4356,1,27,11737.67,222.65,2217.378277,1,0,0,0,1,0,1,0,1,1
4357,0,47,49662.82,129.9763,2977.360531,0,0,1,0,0,1,1,0,1,0
4358,3,50,21902.4,127.482,2097.12893,0,0,1,0,1,0,1,0,0,0
4359,3,26,20223.8,182.4538,2313.442726,1,0,1,0,1,0,1,1,1,0
4360,2,89,63155.68,172.4705,1476.916161,0,0,0,0,0,0,0,1,0,1
4361,4,40,26048.51,230.1051,861.1555834,1,0,0,1,1,0,1,0,1,1
4362,0,83,8568.21,184.9853,497.5901263,0,0,1,0,1,0,1,1,1,0
4363,0,71,25590.46,194.9744,896.0733804,1,0,0,0,1,0,1,1,0,1
4364,2,89,4025.77,267.6647,2183.450856,0,0,1,0,1,0,1,1,1,1
4365,3,25,48360.48,265.147,1478.745798,1,0,0,1,1,0,1,1,1,1
4366,1,40,44309.72,187.4673,1531.68836,0,0,0,0,0,0,1,1,1,0
4367,0,36,60010.8,164.9853,1837.391501,1,0,1,0,0,0,1,1,1,0
4368,3,70,89882.52,242.6143,1597.444059,1,0,1,1,1,0,1,0,1,1
4369,3,81,86374.11,194.9699,956.2196954,0,0,1,0,1,0,0,0,0,1
4370,3,70,34260.52,230.1051,1981.140361,1,0,1,1,1,0,0,0,1,1
4371,4,74,27361.04,159.9476,1097.688317,1,0,1,1,0,0,1,1,0,1
4372,2,79,76126.58,255.1555,1874.421389,1,0,1,0,1,0,0,1,1,1
4373,2,66,31680.85,215.1591,2668.981332,1,0,0,0,0,0,1,0,1,1
4374,6,38,31239.87,112.4844,1077.237101,1,0,1,0,0,1,1,1,0,0
4375,4,25,30324.88,152.4907,778.5344798,1,0,1,0,0,1,1,0,1,0
4377,0,42,33471.07,197.4702,1390.143881,0,0,1,0,0,0,1,1,0,1
4378,4,79,40869.93,267.6647,1560.396967,0,0,0,0,1,0,1,1,1,1
4379,2,26,60826.49,127.4887,1308.744827,0,0,1,0,0,1,1,0,0,1
4380,1,83,32783.94,149.9845,877.990892,1,0,1,1,0,1,1,0,0,1
4381,4,86,16711.49,200.1185,1015.130356,1,0,1,0,0,0,1,0,1,1
4382,2,55,49993.51,147.4783,837.0503656,1,0,0,0,1,0,1,1,0,0
4383,1,31,29539.51,157.4836,1747.20978,0,0,1,0,1,0,1,1,0,0
4384,1,55,45243.63,207.6094,2350.571509,0,0,1,0,1,0,1,0,1,1
4385,1,87,15160.7,187.4673,1324.19186,1,0,0,0,0,0,1,1,1,0
4386,1,84,42037.97,124.9935,896.0387666,1,0,1,1,0,1,1,1,0,0
4387,1,48,34590.21,139.965,2229.782748,1,0,0,0,0,0,1,0,0,1
4388,0,21,1193.66,207.4811,2422.231415,1,0,0,1,1,0,0,1,1,0
4389,4,42,10093.3,105.011,2027.833188,1,0,0,0,0,1,1,0,0,0
4390,3,82,38056.65,167.4847,2158.69019,0,0,0,0,0,0,1,0,1,0
4391,2,31,48432.85,194.9663,1183.751805,1,0,0,0,0,0,1,1,0,1
4392,3,19,57992.91,235.1591,1325.472004,1,0,0,0,1,0,1,0,1,1
4393,1,30,74373.82,192.4885,693.5913883,0,0,1,1,1,0,1,1,0,0
4394,2,25,79402.83,235.1591,2458.677481,0,1,1,0,1,0,1,0,1,1
4395,3,26,30421.01,159.9512,2218.850381,0,0,1,0,1,0,1,0,0,1
4396,0,57,66698.79,222.6281,1880.847695,1,0,1,0,0,0,1,0,1,1
4397,0,56,18275.19,164.9715,830.9443469,0,0,0,0,0,0,1,1,1,0
4398,0,89,40406.98,92.5018,346.0280123,1,0,1,1,0,1,1,0,0,0
4399,1,84,45874.19,182.4433,1275.031579,0,0,0,0,0,0,1,1,0,1
4400,5,56,6327.17,147.4738,1164.755978,0,0,1,0,1,0,1,0,0,0
4401,1,52,76765.17,159.9512,1114.676099,1,0,0,1,1,0,1,0,0,1
4402,0,78,28326.47,134.9509,482.2768453,1,0,0,0,1,0,1,0,0,0
4403,0,33,42506.46,179.9476,581.3197743,1,0,1,0,1,0,1,1,0,1
4404,1,48,8874.14,179.9794,1066.677081,1,0,1,0,1,0,1,1,0,0
4405,0,70,17844.64,222.6326,1559.606858,0,0,0,0,0,0,0,1,1,1
4406,3,87,34923.5,207.4811,755.4687511,1,0,0,1,1,0,1,1,1,0
4408,3,37,29101.96,159.9512,866.4850145,0,0,1,1,1,0,1,0,0,1
4409,3,18,57578.24,179.9476,869.9774936,0,0,0,0,1,0,1,1,0,1
4410,1,70,55903.55,152.4884,1086.818163,1,0,1,1,0,1,1,0,0,1
4411,2,51,18970.04,169.9447,1456.422162,0,0,0,0,1,0,1,1,1,0
4412,1,29,37947.15,149.9928,1002.424825,0,0,0,0,0,0,1,1,0,0
4413,0,29,88219.46,94.97283,1618.779462,0,0,0,0,0,0,1,0,0,0
4414,1,29,39719.11,157.4698,820.9054953,1,0,0,1,1,0,1,1,0,0
4415,3,89,20456.18,92.5018,809.618878,1,0,0,1,0,1,1,0,0,0
4416,3,76,42529.4,149.9915,583.5711218,0,0,0,0,1,0,0,0,0,0
4417,6,19,77498.99,187.5139,2141.951697,0,0,0,0,0,1,1,1,1,0
4418,2,26,14345.87,159.9349,2150.01852,0,1,0,1,1,0,1,0,1,0
4419,6,21,36562.75,139.9979,1207.587701,1,0,1,1,0,1,1,0,0,1
4420,1,77,1143.18,152.4884,625.201163,1,0,0,1,0,1,1,0,0,1
4421,1,29,41079.27,117.4392,955.1927172,0,0,0,1,0,0,1,0,1,0
4422,1,33,8995.08,255.1555,2057.979176,1,0,1,0,1,0,1,1,1,1
4423,1,21,40941.58,177.6508,1432.135681,0,0,0,1,0,1,1,0,1,1
4424,0,73,87527.27,172.5034,1570.995815,1,0,0,0,0,1,1,1,0,1
4425,1,75,5678.51,139.9349,856.222981,1,0,0,0,0,0,1,0,1,0
4426,1,77,15876.36,119.9568,816.0468833,1,0,0,1,0,0,1,0,1,0
4427,7,73,35665.19,179.9476,941.4829653,0,0,0,0,1,0,1,1,0,1
4428,0,62,2772.21,220.1323,1109.681229,0,0,0,0,1,0,1,0,1,1
4429,2,35,9121.25,235.1591,1747.993101,0,0,0,0,1,0,1,0,1,1
4430,2,24,22041.68,154.9618,1394.025763,1,0,0,0,0,0,1,0,1,0
4431,1,18,11574.18,187.6422,788.1036301,0,0,1,0,0,1,1,0,1,1
4432,4,26,35553.18,107.482,1383.139451,0,0,0,0,0,0,1,0,0,0
4433,3,21,46506.9,130.0064,681.4206312,0,0,1,1,0,1,1,0,0,1
4434,0,85,28522.56,169.9447,1208.822377,1,0,1,0,1,0,0,1,1,0
4435,2,32,8641.78,184.9496,1225.408596,0,0,0,0,0,0,1,1,1,0
4436,3,63,38737.86,172.4441,479.5519429,0,0,1,0,1,0,1,0,1,0
4437,3,40,38294.57,164.9853,1635.02715,0,0,0,0,0,0,1,1,1,0
4438,5,31,10046.87,194.9744,827.2524803,0,0,1,0,1,0,1,1,0,1
4439,3,66,23693.41,172.4705,1619.969692,0,0,0,0,0,0,1,1,0,1
4440,1,72,61617.28,182.4833,679.3728327,1,0,0,1,1,0,1,1,0,0
4441,0,42,26577.44,192.4404,1617.050793,1,0,1,0,1,0,1,1,1,0
4442,7,64,57546.52,230.1344,924.0234298,1,0,1,0,0,1,1,1,1,1
4443,1,27,62893.96,115.0021,1999.438675,0,0,0,0,0,1,1,1,0,0
4444,2,74,25376.01,137.4684,1313.657019,1,0,0,0,0,1,1,1,1,0
4445,4,45,19623.2,167.4564,1042.770459,0,0,0,0,1,0,1,1,0,0
4446,1,57,23188.83,159.965,347.446058,0,0,0,1,1,0,1,0,0,1
4447,3,38,15377.23,162.4653,1135.537453,1,0,1,0,0,0,1,1,0,1
4448,3,46,56868.44,222.65,863.525358,1,0,1,1,1,0,1,0,1,1
4449,4,42,23813.32,222.6281,1746.862212,0,0,0,1,0,0,1,0,1,1
4450,3,62,32383.92,162.4689,618.6284163,1,0,0,0,1,0,1,0,0,1
4451,2,47,5570.57,152.4742,1294.614623,1,0,1,0,0,0,1,0,0,1
4452,3,38,47890.17,147.4564,1153.463764,0,0,0,1,0,0,1,1,0,0
4453,3,45,58187.04,114.9509,1377.652033,1,0,0,0,0,0,1,0,0,0
4454,9,77,14301.62,114.9509,2267.103404,0,0,1,0,0,0,1,0,0,0
4455,1,48,12122.59,175.0211,1019.803014,1,0,0,0,0,1,1,1,0,1
4456,1,75,25130.75,197.4876,1089.367201,0,0,0,0,1,0,1,0,0,1
4457,0,18,25947.16,117.4392,1458.027932,0,0,1,0,0,0,0,0,1,0
4458,1,36,71686.32,124.9643,2025.167432,0,0,0,0,1,0,1,0,0,0
4459,4,40,14912.08,225.1457,1616.617211,1,0,0,0,0,0,1,0,1,1
4460,1,55,45856.05,147.4564,2045.813243,1,0,0,0,0,0,1,1,0,0
4461,3,18,8894.87,124.9607,886.9184762,0,0,1,0,0,0,1,1,0,0
4462,0,61,84292.41,232.652,860.9528478,0,0,0,0,0,1,1,1,1,1
4463,7,62,37029.52,215.1591,1360.486206,0,0,1,1,0,0,0,0,1,1
4464,2,82,28823.65,225.1457,1649.105838,1,0,0,1,0,0,1,0,1,1
4465,2,39,98176.66,154.9919,1691.271964,0,0,1,0,0,0,1,0,0,1
4466,3,31,33568.24,149.989,1756.414097,0,0,0,1,0,1,1,1,0,1
4467,7,54,41931.72,214.9525,1338.619611,0,0,0,0,1,0,0,1,0,1
4468,1,21,20057.8,222.6326,1385.269228,1,0,1,0,0,0,1,1,1,1
4470,7,42,33338.52,149.9621,927.4696678,1,0,0,0,1,0,1,0,1,0
4471,4,33,1405.18,152.4742,1514.229261,0,0,1,1,0,0,1,0,0,1
4472,1,62,67129.6,149.9915,909.7634001,0,0,0,1,1,0,1,0,0,0
4474,2,36,22082.05,142.4855,1019.877653,0,0,1,1,0,1,1,0,1,0
4475,4,38,32253.23,197.484,1351.962079,1,0,0,0,0,0,1,1,0,1
4476,0,82,100785.5,159.9476,1347.567075,1,0,0,1,0,0,1,1,0,1
4477,2,22,21395.1,124.9781,716.9177978,0,0,1,0,1,0,0,0,0,0
4478,2,46,22922.41,139.9568,552.480335,0,0,1,0,1,0,1,0,1,0
4479,4,37,7588.08,182.4538,664.5638593,0,0,0,1,1,0,1,1,1,0
4480,0,22,57737.27,275.1336,960.0935745,0,0,0,1,1,0,1,1,1,1
4481,0,51,35194.3,149.9621,1199.678982,0,0,1,0,1,0,1,0,1,0
4482,0,73,12409.38,152.4907,786.0813559,1,0,1,0,0,1,1,0,1,0
4483,0,84,14146.51,92.45514,1213.57856,0,0,0,1,0,0,1,0,0,0
4484,1,88,14821.76,152.4798,858.2482994,0,0,0,0,1,0,1,0,1,0
4485,4,64,57588.9,197.5169,744.1347048,1,0,0,0,0,1,1,1,0,1
4486,0,72,39382.66,240.1149,1398.087425,1,0,1,1,1,0,1,1,1,1
4487,0,28,93909.59,202.4433,1438.364422,0,0,0,1,1,0,1,1,0,1
4488,4,25,14738.27,182.4676,695.0268746,1,0,0,0,1,0,0,1,1,0
4489,1,58,83027.06,194.9744,1289.865177,0,0,0,0,1,0,0,1,0,1
4490,0,74,25700.68,270.1604,1341.275592,1,0,1,1,0,0,1,1,1,1
4491,0,87,18148.08,235.1555,2757.839041,0,0,0,0,0,0,1,1,1,1
4492,0,32,8457.83,139.983,1228.595252,0,0,0,1,0,0,1,0,0,0
4493,3,27,29924.06,119.9568,1189.261161,1,0,1,0,0,0,1,0,1,0
4494,4,61,48521.27,177.6508,1904.60275,0,0,0,0,0,1,1,0,1,1
4495,9,30,13556.67,232.6415,1491.790762,1,0,0,0,1,0,1,0,1,1
4496,1,60,45091.73,144.9607,1126.457158,0,0,0,1,1,0,1,1,0,0
4497,1,81,55861.93,212.6415,1119.209524,1,0,0,0,0,0,1,0,1,1
4498,0,83,13133.15,139.9875,1459.899487,0,0,0,1,0,0,1,1,0,0
4499,3,63,16966.71,117.4392,837.3072679,1,0,1,0,0,0,1,0,1,0
4500,1,50,54507.76,172.5104,1876.809732,0,0,1,0,1,0,0,1,0,0
4501,3,45,30502.48,192.4404,1129.471568,1,0,1,0,1,0,1,1,1,0
