,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,MonthlyCharge,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_Fiber Optic,InternetService_None,Tablet_Yes,Phone_Yes,TechSupport_Yes
5729,1,80,24964.32,10.04016,0,58.74129,127.4958,0,0,0,1,0,0,0,0
5730,3,76,32161.46,7.419786,0,52.65622,182.497,0,0,1,1,0,0,1,0
5731,3,28,39496.24,11.24098,0,54.01225,79.97886,0,0,0,0,1,0,1,0
5732,2,27,33704.46,15.17072,0,65.95332,142.4713,1,0,0,0,0,0,1,1
5733,8,77,26636.01,9.659487,0,63.01903,139.9349,0,0,1,0,0,1,0,0
5734,0,52,14352.01,8.54404,1,71.00745,132.466,1,0,0,0,0,0,1,1
5735,0,49,9043.47,11.33568,2,71.02256,104.9781,1,0,1,0,0,1,1,0
5736,2,20,9516.26,8.533536,0,42.80596,255.1336,0,0,0,0,0,0,0,0
5737,4,41,22112.6,12.90165,1,62.15286,172.4579,0,0,0,1,0,0,1,0
5738,0,53,71367.15,12.19855,0,50.89715,229.9931,0,0,0,1,0,0,0,1
5739,1,48,32177.35,13.70607,1,57.20095,159.9512,1,0,0,1,0,0,1,1
5740,3,53,20041.91,10.74356,1,64.98806,162.4653,1,0,0,0,0,0,1,0
5741,1,82,59338.19,10.45413,0,60.32779,137.4872,1,0,1,1,0,0,1,1
5742,4,79,29254.96,13.64677,0,64.47076,159.9476,1,0,0,0,0,0,0,0
5743,1,66,49519.95,2.818423,0,60.16687,172.4567,0,0,0,0,0,1,1,1
5744,2,18,33028.82,12.67905,0,69.76805,162.4653,0,0,0,0,0,0,1,0
5745,6,72,19527.71,11.89135,1,64.44445,112.4844,0,0,0,0,1,0,1,0
5746,0,52,33425.04,6.580222,1,71.00882,187.4811,0,0,0,0,0,0,1,0
5747,4,76,68192.09,13.94776,0,67.93006,255.1198,0,0,1,0,0,0,1,1
5748,3,49,51058.06,5.379363,1,52.51777,235.1417,1,0,0,0,0,1,1,1
5749,9,47,31344.35,13.87639,0,69.5048,184.9785,0,0,0,1,0,0,1,0
5750,2,76,35825.11,12.10925,0,43.86844,152.4907,1,0,0,0,1,0,1,1
5751,0,23,71070.02,9.592831,1,64.44732,149.9447,1,0,0,0,0,0,1,0
5752,2,68,23670.0,9.303023,0,64.12634,139.983,0,0,1,0,0,0,1,1
5753,9,38,17845.39,13.3707,0,61.80743,129.9483,0,0,0,0,0,0,1,1
5754,1,89,26652.94,7.951989,0,59.71663,147.4738,0,0,1,1,0,0,1,0
5755,8,73,59640.61,9.281101,2,66.60766,144.9889,0,0,1,0,0,0,1,1
5756,2,33,27059.29,11.13076,0,60.8744,137.4686,0,0,0,1,0,0,1,0
5757,3,69,79594.91,9.604892,0,47.43916,129.9483,0,0,0,0,0,0,1,1
5758,0,24,21531.39,8.289386,0,62.04664,114.9509,1,0,1,0,0,0,1,0
5759,1,78,74885.9,4.83352,0,62.56058,132.4798,0,0,0,0,0,0,1,0
5760,0,77,26011.14,6.464209,0,66.05097,222.65,1,0,0,1,0,0,1,0
5761,0,28,62820.43,5.416075,0,62.75224,107.4958,1,0,0,0,0,0,1,0
5762,0,26,13665.81,5.101935,1,57.13921,134.9801,1,0,0,0,1,0,1,0
5763,0,59,41102.74,11.03032,0,70.97645,112.4551,0,0,1,1,0,0,1,0
5764,0,24,17280.46,9.980935,0,51.27317,159.9476,0,0,0,0,0,0,0,0
5765,2,71,16028.17,10.79407,0,67.75314,267.6427,1,0,1,0,0,1,1,1
5766,2,65,78464.32,7.9119,1,52.29353,175.1331,1,0,1,0,1,0,1,0
5767,1,88,65204.61,10.77849,0,54.7075,114.9509,1,0,1,0,0,0,1,0
5768,1,19,41237.45,9.762623,0,61.74103,149.9621,1,0,0,1,0,0,1,0
5769,0,44,43864.93,8.590621,3,65.12119,262.6106,1,0,0,1,0,0,1,0
5770,2,67,5096.68,7.235107,0,54.76926,225.1786,1,0,1,0,1,0,1,1
5771,0,62,39830.33,4.789545,1,70.18932,232.6378,0,0,0,0,0,0,1,0
5772,2,43,46515.2,6.029557,0,61.30642,129.9915,0,0,0,0,0,0,1,0
5773,2,26,17602.49,7.880869,0,63.28674,139.9349,0,0,0,0,0,0,1,0
5774,0,82,38203.16,10.38934,0,59.1618,114.9728,1,0,0,1,0,1,1,0
5775,4,41,35600.06,11.03469,0,58.78687,139.983,0,0,0,0,0,0,1,1
5776,0,46,36435.66,11.71392,0,65.70769,265.1283,0,0,0,1,0,0,1,0
5777,3,21,30431.48,8.782589,1,63.45489,184.9496,0,0,0,0,0,1,1,1
5778,0,33,13599.19,7.645128,0,68.41013,169.9447,1,0,1,1,0,0,1,0
5779,10,39,27140.46,8.893054,1,70.23949,172.4624,1,0,0,1,0,0,1,0
5781,0,63,53320.87,16.07996,1,57.67289,114.9658,1,0,0,0,1,0,1,0
5782,1,80,32687.28,3.518516,0,60.82718,247.6647,1,0,0,0,0,0,1,1
5783,1,18,23570.06,5.750742,0,69.76544,127.4887,1,0,0,0,1,0,1,0
5784,0,58,49336.26,15.38413,1,66.63219,127.4421,1,0,0,0,0,0,1,0
5785,2,54,18407.87,7.394425,0,70.34319,137.4392,0,0,0,1,0,0,1,0
5786,7,89,12747.26,8.458751,1,61.75654,102.4746,0,0,0,0,1,0,1,0
5787,0,23,95198.64,12.46017,1,60.34007,182.4608,0,0,0,1,0,0,1,0
5788,2,22,46466.83,10.32976,1,44.02354,119.9897,0,0,0,0,1,0,0,1
5789,0,72,10178.42,6.111571,0,63.66434,107.4958,1,0,0,0,0,0,1,0
5790,1,81,30082.5,10.47027,0,61.62652,179.9794,0,0,0,1,0,1,0,0
5791,0,56,4666.08,8.952474,0,70.17488,192.4404,1,0,0,1,0,0,1,0
5792,1,28,93285.19,7.797079,0,61.29358,104.9923,0,0,0,0,1,0,1,0
5793,1,36,52493.72,7.678366,0,68.01745,112.4551,1,0,0,1,0,0,1,0
5794,0,37,17952.0,11.22426,0,69.68705,207.6094,0,0,0,1,0,0,1,0
5795,0,89,35559.68,8.845809,0,67.65646,162.5299,1,0,0,0,1,0,0,1
5796,4,30,50577.25,10.31021,1,50.09295,137.4836,1,0,0,0,0,0,0,0
5797,3,75,43085.55,12.32892,0,47.99043,175.1331,1,0,0,0,1,0,1,0
5798,1,46,75711.93,12.90571,0,69.14535,127.5112,1,0,0,0,1,0,1,1
5799,8,33,19922.88,9.90031,1,47.91787,119.9568,0,1,0,0,0,0,1,0
5800,1,83,3905.36,4.066808,1,65.87412,147.4421,1,0,0,1,0,1,1,0
5801,2,77,37283.81,8.996808,0,59.66274,112.4551,1,0,0,1,0,0,0,0
5803,1,19,27844.19,7.227551,0,61.54602,174.9755,1,0,0,1,0,0,1,0
5804,1,84,8293.64,8.113794,0,66.99754,192.4885,0,0,1,1,0,1,1,1
5805,3,56,17014.29,11.80986,0,69.74139,149.9598,0,0,0,1,0,0,1,0
5806,2,51,49525.96,10.33885,0,58.91354,204.9496,0,1,0,1,0,1,1,1
5807,0,53,21581.2,10.25287,1,67.61943,149.9598,0,0,1,1,0,1,1,0
5808,0,50,71436.4,3.522063,0,51.22671,104.9643,0,0,0,0,0,0,1,1
5809,2,54,19435.67,12.36842,1,59.94889,162.4538,0,0,0,0,0,0,1,1
5810,3,81,15263.7,16.4022,0,70.31022,162.5299,0,1,0,0,1,0,0,1
5811,1,26,48071.63,9.245843,0,59.6057,182.447,0,0,0,1,0,0,1,1
5812,3,32,58057.2,10.74677,2,44.89823,194.9768,0,0,0,1,0,0,1,1
5813,4,72,29830.87,12.83369,0,50.98192,169.9378,0,0,0,1,0,0,1,0
5814,3,88,57580.18,7.378299,0,56.88725,182.4433,1,0,0,0,0,0,1,0
5815,4,70,12621.78,2.911116,0,61.33886,164.967,0,0,0,0,0,0,1,1
5816,1,84,48689.21,15.49091,0,47.96511,117.5152,1,0,1,0,1,0,1,0
5817,1,75,48524.09,7.516963,0,54.23273,252.624,1,0,0,1,0,0,1,1
5818,4,77,32773.01,13.44778,0,57.78109,124.9643,0,0,0,1,0,1,1,1
5819,0,65,27535.44,9.233939,0,67.90183,252.6378,1,0,0,1,0,1,1,0
5820,3,26,41514.67,8.370994,1,62.24788,104.9781,1,0,0,0,0,0,1,0
5821,4,62,33247.66,17.10685,0,66.70369,137.4684,1,0,0,0,1,1,1,0
5822,1,20,17163.24,7.175714,1,62.32519,174.9919,0,0,1,1,0,1,1,1
5823,0,21,9572.9,7.144953,0,60.04073,159.9512,0,0,0,1,0,0,1,1
5824,2,37,4874.95,6.720424,1,68.07677,147.4421,0,0,0,1,0,0,1,0
5825,3,79,30057.73,17.30888,0,59.79068,129.9621,0,0,0,0,0,0,1,0
5826,4,29,21616.86,14.41202,0,58.09895,139.9349,1,0,0,0,0,1,1,0
5827,0,26,13101.08,10.8327,0,62.11937,149.9598,1,0,0,1,0,0,1,0
5828,2,52,32007.27,10.72061,0,44.39429,152.4798,1,0,1,1,0,0,1,0
5829,0,23,23704.58,9.787662,1,71.30912,235.1884,1,0,0,0,1,0,1,1
5830,3,39,6536.16,12.67033,0,62.04916,139.965,0,0,0,0,0,0,1,0
5831,1,32,27450.44,11.05688,0,67.19295,154.9919,1,0,0,0,0,1,1,1
5832,0,84,39086.8,14.03612,0,63.28078,187.656,0,0,1,0,1,0,1,0
5833,0,29,16604.79,11.78548,0,71.58072,129.9483,1,0,1,0,0,0,1,1
5834,5,43,32669.61,4.866722,0,68.63236,114.9509,1,0,0,0,0,0,1,0
5835,6,85,36674.22,9.698319,0,65.3851,165.0182,1,0,0,0,1,0,1,1
5836,1,39,70057.28,9.758572,0,64.12772,139.9678,0,0,0,0,1,0,1,1
5837,0,36,24120.92,12.57727,0,69.97238,245.147,1,0,0,0,0,1,1,1
5838,0,56,52869.22,11.26354,0,57.44027,245.1612,0,0,0,0,1,0,1,1
5839,0,18,37829.04,5.543502,0,50.46018,177.4876,0,0,0,0,0,1,1,1
5840,2,77,22328.55,8.932966,0,62.18037,184.9647,1,0,0,1,0,0,1,1
5841,1,79,75196.45,8.388368,0,61.82935,139.9875,0,0,0,0,0,0,1,1
5842,1,33,33851.87,7.973509,1,60.69462,114.9976,1,0,0,0,1,0,0,0
5843,3,56,62276.09,9.675976,0,61.85233,214.9525,0,0,0,1,0,0,1,1
5844,0,88,26999.2,9.573997,0,57.17893,124.9781,1,0,0,1,0,1,1,0
5845,0,61,21558.19,11.5891,1,69.95421,82.49655,1,0,1,0,1,1,1,0
5846,1,50,15215.24,8.94767,2,59.21586,139.983,0,0,0,0,0,0,1,1
5847,1,57,22713.63,10.0785,1,69.09557,149.9913,0,0,1,0,1,0,1,0
5848,1,43,51466.52,8.990901,0,47.83008,255.1372,1,0,1,1,0,0,1,1
5849,3,67,11489.41,12.11043,0,71.39166,187.6094,1,0,0,0,0,0,1,0
5850,1,53,30848.77,7.908414,0,63.07092,222.6362,1,0,0,1,0,0,1,1
5851,0,86,67611.32,9.049913,0,53.75074,202.6362,0,0,0,0,0,1,1,1
5852,1,25,27938.0,15.10873,0,63.67009,159.9349,0,1,0,1,0,0,1,0
5854,10,21,97769.66,5.148114,0,60.54883,149.9707,0,0,0,0,1,0,1,1
5855,4,77,16257.75,12.16038,1,54.24636,149.9913,1,0,0,0,1,0,1,0
5856,1,30,11106.05,9.1295,0,62.39739,117.472,0,0,1,0,1,0,0,1
5857,2,51,13256.25,10.35114,2,67.29466,114.9838,1,0,0,0,1,0,1,1
5858,2,70,38179.17,3.245984,0,68.14379,127.4738,0,0,0,0,0,1,1,0
5859,3,58,27204.24,11.6689,0,69.29855,192.4885,0,0,1,1,0,1,1,1
5860,0,30,20273.75,10.7285,0,47.78655,172.4441,1,0,0,1,0,0,1,1
5861,1,84,14730.41,14.25669,0,48.44746,192.4404,0,0,0,1,0,0,1,0
5862,4,62,36139.18,6.147368,2,44.99139,257.6513,1,0,0,0,0,0,1,0
5863,1,35,58123.92,10.28699,0,57.56205,169.9928,0,0,0,1,0,0,1,1
5864,0,19,82296.19,10.00281,1,70.00887,172.4441,0,0,1,1,0,0,1,1
5865,9,48,11577.65,13.82555,0,38.05187,194.9768,0,0,1,1,0,0,1,1
5866,2,43,41536.3,9.870099,0,67.20585,152.4441,0,0,1,0,0,0,1,1
5867,0,54,38613.42,12.62845,1,55.3519,179.9794,1,0,0,1,0,0,1,0
5868,2,60,20726.52,7.47385,0,65.67374,210.1051,1,0,0,0,0,1,0,0
5869,7,74,14744.58,14.67896,0,64.11549,152.4441,0,0,0,0,0,1,0,1
5871,1,27,15533.0,8.977927,0,39.5421,127.525,1,0,0,0,1,0,1,0
5872,2,79,59388.62,10.62573,0,61.59822,152.4798,1,0,0,1,0,1,1,0
5873,3,45,38039.5,9.772038,0,71.83398,129.9778,1,0,0,0,0,0,1,1
5874,3,83,14078.51,13.12414,0,71.0114,192.4885,0,0,0,1,0,0,1,1
5875,1,30,26139.47,7.733155,0,64.60644,255.1198,0,0,0,0,0,1,1,1
5876,2,31,58304.48,5.7796,0,50.77685,129.9915,0,0,0,0,0,1,1,0
5877,4,88,17400.04,5.274699,1,61.00152,229.9931,0,0,1,1,0,0,1,1
5878,0,70,35738.78,10.39931,0,60.92178,114.9509,1,0,0,0,0,0,1,0
5879,1,77,62309.09,11.74663,2,64.63019,192.4404,0,0,0,1,0,1,1,0
5880,2,62,14744.09,9.358337,0,66.9541,217.4725,1,0,0,1,0,1,1,1
5881,4,89,37652.91,14.06726,1,71.80429,137.4686,1,0,0,1,0,0,1,0
5882,1,40,50465.23,10.2408,0,37.04125,149.9447,1,0,0,0,0,0,1,0
5883,0,88,6015.6,9.281327,0,46.55404,220.1185,1,0,1,1,0,0,1,1
5884,2,19,13543.51,12.97013,0,65.54969,204.9634,0,0,0,1,0,1,1,0
5885,2,88,81253.97,8.241715,0,57.18854,159.983,0,0,1,1,0,1,1,1
5887,3,29,8068.23,9.92206,0,69.90673,117.4872,1,0,0,0,0,0,1,1
5888,0,63,54739.98,11.59205,0,58.9945,140.0013,1,0,0,0,0,1,1,0
5889,3,29,33280.3,8.904872,0,62.94907,144.9607,0,0,0,1,0,0,1,0
5890,3,69,44042.94,14.90722,0,64.07956,184.967,0,0,0,1,0,0,1,1
5891,2,49,65174.04,6.304058,1,46.55143,129.9621,1,0,0,0,0,0,1,0
5892,1,40,15503.73,15.33231,3,40.7843,172.4567,0,0,0,0,0,1,1,1
5893,0,54,2421.1,11.51282,0,56.03048,167.4564,1,0,0,1,0,0,1,0
5894,1,33,43838.7,8.650524,0,68.89551,152.4798,0,0,0,1,0,0,1,0
5895,3,80,25945.22,7.080619,1,66.94288,182.4676,1,0,1,1,0,1,1,0
5896,1,70,57738.77,12.85404,0,66.52284,127.482,1,0,0,1,0,1,1,1
5897,0,34,7936.05,10.89278,0,56.28159,139.9792,1,0,0,0,1,0,1,0
5898,2,43,31808.9,12.0039,0,62.11875,174.9768,0,0,0,0,0,0,1,1
5899,2,26,68169.91,6.075894,0,61.2541,242.6106,0,0,0,0,0,0,1,0
5900,8,26,54959.67,11.86882,0,50.76733,129.9915,0,0,0,0,0,0,1,0
5901,0,19,66370.29,5.10323,1,71.82846,174.9618,1,0,1,1,0,0,1,1
5902,0,67,35827.4,17.74581,1,70.73486,154.9618,0,0,0,0,0,1,1,1
5903,2,45,21089.21,8.777909,2,40.12358,202.65,1,0,0,0,0,0,1,0
5904,1,78,84969.58,6.541451,1,55.67612,107.5286,0,0,0,0,1,0,1,1
5905,1,35,92162.79,12.56509,1,67.97028,127.4958,0,0,1,1,0,0,1,0
5906,0,26,37627.29,7.081915,1,48.31617,159.9794,0,0,0,0,0,1,1,0
5907,5,24,53611.13,10.63657,2,68.88054,184.9647,1,0,1,1,0,0,1,1
5909,0,87,27679.48,9.291311,0,56.81183,159.9349,0,0,0,1,0,0,1,0
5910,1,75,59827.93,8.090061,0,58.09792,132.466,1,0,0,0,0,1,1,1
5911,0,71,29957.52,12.40857,0,69.83332,129.9915,1,0,1,0,0,1,1,0
5912,0,21,11162.56,8.172079,1,66.31056,137.4978,1,0,1,0,1,0,1,0
5913,4,31,46024.12,10.20203,1,40.13259,267.6427,1,0,0,0,0,0,1,1
5914,0,48,41734.27,9.4486,0,71.11315,92.45514,0,0,1,0,0,0,1,0
5915,4,23,18537.85,13.03992,0,51.83337,137.4872,0,0,0,1,0,1,0,1
5916,0,66,36172.9,10.06837,0,66.16845,210.1051,1,0,0,0,0,0,1,0
5918,3,39,26310.0,5.4121,0,41.92048,275.1336,1,0,0,1,0,0,0,0
5919,0,80,63130.04,7.173192,1,69.90151,102.4746,1,0,1,0,1,0,1,0
5920,1,74,22295.46,9.662032,0,65.07074,225.132,0,0,0,0,0,0,1,1
5921,0,78,19755.18,4.773365,0,61.10961,194.9663,0,0,0,0,0,1,1,0
5922,4,76,54592.75,8.239249,1,60.97795,257.6513,1,0,0,0,0,0,1,0
5923,0,18,21136.06,8.297045,0,65.51642,194.9744,1,0,1,1,0,0,1,1
5924,1,30,48308.34,5.745821,0,61.83914,104.9629,1,0,0,0,1,0,0,0
5925,4,58,103476.1,11.29179,0,52.89423,139.965,0,0,0,0,0,0,1,0
5926,3,62,41031.65,10.84131,0,60.04495,230.1051,0,0,0,1,0,0,1,0
5927,0,52,47410.05,5.935326,2,53.80449,184.9647,1,0,0,1,0,0,1,1
5928,1,30,19863.77,5.715477,0,65.06381,137.4872,0,0,0,1,0,1,1,1
5929,1,46,24616.46,7.438109,0,53.4492,242.6106,0,0,0,0,0,0,1,0
5930,4,71,40557.84,7.023333,0,60.85074,92.45514,0,0,0,0,0,1,1,0
5931,3,59,57227.25,11.4115,0,58.25985,127.5112,0,1,0,0,1,0,0,1
5932,4,56,32002.74,6.628418,0,56.83604,127.4421,0,0,0,0,0,0,1,0
5933,0,73,18957.86,6.085329,2,70.16829,129.9598,0,0,0,0,0,1,1,0
5934,0,57,65952.12,13.10857,0,52.66447,194.9581,0,0,1,1,0,0,1,0
5935,1,77,26354.71,13.93974,0,58.238,192.4567,0,0,0,1,0,0,1,1
5936,1,82,59816.0,7.343126,0,54.77909,200.1185,0,0,0,0,0,0,1,1
5937,8,50,16168.56,8.434367,0,71.16283,192.4404,0,1,0,1,0,1,1,0
5938,0,27,23515.27,9.602143,0,58.27269,160.0013,0,0,0,1,0,0,1,0
5939,4,36,21961.36,11.68358,0,68.41303,142.4526,0,0,0,0,0,0,1,0
5940,1,24,58210.13,7.4493,0,44.75355,169.9741,0,0,0,1,0,0,1,0
5941,2,56,61316.31,11.21454,0,56.20194,149.9621,0,0,0,1,0,1,0,0
5942,0,83,6921.31,10.61597,0,46.60224,107.4958,0,0,0,0,0,1,1,0
5943,3,73,18453.27,7.560395,1,67.71178,114.9728,0,0,0,1,0,0,0,0
5944,1,59,20073.23,9.25176,0,69.67895,212.6228,0,0,0,0,0,0,1,0
5945,1,39,7772.71,10.43502,0,69.28827,177.6508,1,0,0,0,1,1,1,0
5946,1,87,100352.4,12.43326,0,58.66502,114.9838,0,0,0,0,1,0,1,1
5947,1,23,68000.49,16.024,0,57.94445,232.6707,1,0,0,0,1,1,1,1
5948,1,51,8324.79,10.71946,0,52.54837,79.97886,1,0,0,0,1,0,1,0
5949,4,77,44323.22,13.18074,0,69.96694,149.9845,0,0,0,0,1,0,1,0
5950,0,85,1563.64,10.18302,0,60.37982,215.1591,1,0,0,0,0,0,1,1
5951,2,43,20707.68,10.27233,1,66.17964,124.9607,0,0,0,0,0,0,0,0
5952,1,53,70622.1,5.573652,0,55.24695,149.9776,0,0,1,0,1,1,1,1
5953,4,59,36343.28,8.923423,0,56.63276,114.9838,1,0,1,0,1,0,1,1
5954,2,69,40954.06,3.489549,0,56.53361,114.9509,1,0,1,0,0,0,1,0
5955,1,63,46959.04,9.642667,1,46.82488,162.4538,0,0,1,0,0,0,1,1
5956,3,29,45911.55,16.02284,0,54.62225,104.9629,0,0,0,0,1,1,1,0
5957,2,52,36230.91,12.16235,0,66.32483,149.9928,0,0,0,0,0,0,0,1
5958,1,80,13467.9,9.857833,0,70.28188,137.4684,0,0,0,0,1,0,1,0
5959,9,36,38900.92,11.35226,0,39.54414,149.9707,1,0,1,0,1,1,0,1
5961,0,42,95075.46,13.27497,0,56.12583,134.9509,1,0,0,1,0,0,1,0
5962,4,24,18934.36,11.82086,1,61.77794,212.6228,0,0,0,0,0,0,1,0
5963,7,39,61815.08,10.65972,0,69.8304,162.4653,1,0,1,0,0,1,0,0
5964,1,55,23572.65,5.802625,0,70.35146,114.9728,1,0,0,1,0,0,1,0
5965,1,69,22004.51,10.34204,0,52.70133,194.9699,1,0,0,1,0,1,1,1
5966,1,22,32064.16,2.920273,2,66.69393,277.6513,1,0,0,1,0,0,1,0
5967,1,85,26719.24,5.417835,0,56.51994,182.4433,0,0,0,0,0,1,1,0
5968,4,85,20302.73,13.72841,0,47.22872,172.4555,1,0,0,1,0,0,1,0
5969,7,30,11251.45,6.989347,0,60.6298,159.9349,1,0,0,1,0,0,1,0
5970,2,78,102806.5,12.1474,0,68.37603,134.9509,1,0,0,1,0,1,1,0
5971,4,54,30332.37,9.58651,0,69.36054,132.4798,1,0,0,0,0,0,1,0
5972,8,51,46309.38,14.01228,2,65.61605,112.4844,1,0,0,0,1,0,0,0
5973,0,36,28434.15,9.30836,0,49.60721,117.4392,1,0,0,0,0,0,1,0
5974,4,22,24461.27,11.07967,0,63.43072,149.9776,0,0,0,0,1,0,1,1
5975,3,32,26525.07,11.82647,0,61.51035,227.4754,1,0,0,1,0,1,1,1
5976,1,40,81454.54,6.200744,1,45.09378,222.6143,0,0,0,0,0,0,1,1
5977,1,27,10522.04,11.07187,1,69.37615,200.1185,0,0,0,0,0,0,1,1
5978,10,29,45501.77,10.30417,2,63.26277,172.4555,1,0,0,1,0,1,1,0
5979,3,40,91951.17,6.627342,0,58.96627,134.9509,0,0,0,1,0,1,1,0
5980,2,24,28922.97,15.33253,0,65.29336,197.4876,1,0,0,1,0,0,1,1
5981,0,47,68899.06,6.537182,0,67.28766,182.4833,0,0,0,1,0,0,1,1
5982,1,27,30943.33,16.9392,0,57.91581,230.1344,0,0,1,0,1,1,1,0
5983,0,23,68699.53,12.81747,1,63.18965,149.9621,0,0,0,1,0,0,1,0
5984,0,26,16917.78,5.931143,0,67.6047,232.6415,0,0,0,1,0,1,1,1
5985,0,73,88197.14,9.893618,1,65.4571,202.6829,1,0,1,0,1,1,1,1
5986,2,28,4348.83,12.74259,0,47.50976,222.6654,1,0,1,0,1,0,1,1
5987,1,57,27358.17,7.595849,0,50.69944,275.1336,1,0,1,1,0,1,1,0
5988,4,82,45442.15,12.37307,1,57.16208,114.9658,1,0,1,0,1,0,1,0
5989,0,41,18012.16,6.779737,1,71.66334,172.4579,1,0,0,1,0,0,1,0
5990,1,32,84409.23,6.279415,0,64.19903,105.011,1,0,1,0,1,0,1,1
5991,1,42,63482.69,13.24331,0,48.95603,107.482,0,0,0,0,0,0,1,1
5992,1,79,27920.91,11.7079,1,47.94402,124.9607,1,0,0,0,0,0,1,0
5993,5,41,2447.86,5.347292,0,36.05308,242.6573,1,0,0,0,1,0,1,0
5994,1,26,43750.13,10.29854,0,67.18986,104.9781,1,0,0,0,0,1,1,0
5995,1,43,28208.48,10.20247,1,62.27397,192.4404,1,0,0,1,0,0,1,0
5996,2,73,23361.98,10.00036,0,62.38889,142.4689,0,0,0,0,0,0,1,1
5997,3,23,13467.7,5.142512,1,67.27106,245.1457,1,0,0,1,0,1,1,0
5998,2,81,7977.38,10.07426,0,58.42303,124.9607,1,0,0,0,0,1,1,0
5999,6,42,9039.85,11.08932,0,58.94486,245.147,1,0,0,0,0,0,1,1
6000,3,65,28627.89,5.636932,0,71.88705,182.447,1,0,0,1,0,0,1,1
6001,0,68,13970.62,10.44715,1,44.09777,162.4827,0,0,0,1,0,0,1,0
6002,0,64,30067.59,8.42186,0,70.62164,242.6106,0,0,0,0,0,0,1,0
6003,2,47,52288.11,2.205335,0,63.92945,172.4579,1,0,0,1,0,0,1,0
6004,3,25,27034.63,7.881495,0,59.46448,94.97283,0,0,0,0,0,1,0,0
6005,2,65,42345.21,11.69747,0,70.56628,172.4705,0,0,0,0,0,0,1,0
6006,3,25,12346.69,9.979353,1,56.08957,114.9728,0,0,0,1,0,0,0,0
6007,0,67,13077.96,7.286688,0,69.30257,172.4624,1,0,0,1,0,0,1,0
6008,3,32,20447.16,9.188651,0,64.60955,82.49655,1,0,0,0,1,1,1,0
6009,1,74,12778.1,6.762471,0,63.00351,157.4698,1,0,1,1,0,0,1,1
6010,0,65,9001.05,9.924069,0,64.81359,220.1149,1,0,0,0,0,1,1,0
6011,0,82,12145.15,14.86921,1,54.22687,255.1417,0,0,0,1,0,0,1,1
6012,3,48,4998.9,11.6817,0,62.21334,162.4653,1,0,0,0,0,0,1,0
6013,2,54,35629.29,6.775584,2,63.31259,127.4783,1,0,0,0,0,0,1,0
6014,0,68,56074.77,11.44484,0,60.52991,194.9768,0,1,0,1,0,0,0,1
6015,2,24,13209.19,10.90438,0,49.22913,265.147,0,0,1,1,0,0,1,1
6016,0,37,20621.67,13.95029,0,68.69263,177.6508,1,0,1,0,1,0,1,0
6017,0,61,31456.21,7.991774,1,50.20686,179.9656,0,0,0,1,0,0,1,1
6018,1,33,31292.07,18.11802,0,63.5434,277.6375,0,0,0,1,0,0,1,1
6019,1,79,50822.04,12.10243,0,52.07024,92.45514,0,0,0,0,0,1,1,0
6020,2,39,10269.12,7.265188,0,67.99211,129.9778,0,0,0,0,0,1,1,1
6021,7,42,14802.57,9.885448,0,68.19039,194.9581,1,0,0,1,0,0,1,0
6022,0,58,14611.28,12.75929,0,66.78366,167.4847,1,0,0,0,0,0,1,1
6023,0,59,32714.76,11.01588,1,54.35016,117.5152,1,0,0,0,1,0,1,0
6024,3,48,66220.67,7.56029,1,62.9411,115.0021,1,0,0,0,1,0,1,0
6025,0,31,2682.63,13.54337,0,55.20008,182.4833,0,0,0,1,0,1,1,1
6026,0,57,9136.47,6.767055,1,63.47945,222.6281,0,0,0,0,0,0,1,0
6027,0,75,13830.68,13.62849,0,70.6626,220.1478,1,0,0,0,1,0,1,1
6028,0,58,13090.39,3.484308,0,46.80924,147.4783,0,0,0,1,0,1,1,0
6029,0,66,26992.77,6.093773,2,61.99036,137.4978,1,0,0,0,1,1,1,0
6030,0,82,86574.82,9.724009,0,63.86174,125.0073,0,0,0,0,1,0,1,0
6031,2,36,46932.29,10.82232,0,69.02601,149.9621,0,1,1,1,0,1,1,0
6032,5,46,59865.13,13.44264,1,58.43007,154.9919,1,0,1,0,0,1,1,1
6033,8,68,27289.75,5.796239,0,68.93162,164.967,0,0,1,0,0,0,1,1
6034,7,55,30938.57,10.39695,0,69.026,187.6094,1,0,0,0,0,1,1,0
6036,8,18,29377.52,9.969352,0,42.05546,157.4698,0,0,0,1,0,0,1,1
6037,2,84,33896.9,15.97382,0,55.08862,149.9447,1,0,1,0,0,1,1,0
6038,1,86,18543.4,12.86128,0,36.44011,137.4686,1,0,0,1,0,0,1,0
6039,5,32,18213.56,9.020396,0,50.07627,147.4738,1,0,1,1,0,0,0,0
6040,2,24,5911.67,8.486609,0,42.10529,124.9643,0,0,0,1,0,0,1,1
6042,3,72,21574.46,12.41943,0,41.60875,220.1615,1,0,1,0,1,0,1,0
6043,1,20,17631.83,8.844782,0,68.46483,174.9882,0,0,0,0,0,0,1,0
6044,4,47,57748.04,14.24673,0,66.69757,242.6326,1,0,1,1,0,1,1,0
6045,1,54,52047.27,8.066926,2,66.50887,220.1323,1,0,0,1,0,0,1,0
6046,0,80,70453.29,9.11148,1,47.34607,152.466,0,0,0,1,0,0,1,1
6047,2,67,52212.6,9.109236,1,60.17035,149.9845,1,0,0,0,1,0,1,0
