Population,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Multiple_Yes,DeviceProtection_Yes,TechSupport_Yes
142,3,40,38294.57,8.095364,0,8.209844,1635.02715,0,0,1,1,0,0,1,1,0,0,1,1,0
10314,5,31,10046.87,9.489342,1,3.713732,827.2524803,1,0,0,1,0,0,0,0,1,0,1,0,1
830,3,66,23693.41,8.186941,1,10.42522,1619.969692,0,1,0,1,0,0,0,1,0,0,1,1,0
197,1,72,61617.28,8.865023,0,4.849803,679.3728327,0,0,1,0,1,0,0,0,1,0,1,0,1
17486,0,42,26577.44,11.78952,2,14.47965,1617.050793,0,1,0,0,1,0,0,0,1,0,1,0,0
2144,7,64,57546.52,12.58628,1,1.081032,924.0234298,0,0,1,0,1,0,0,0,0,1,1,0,0
1604,1,27,62893.96,9.291642,0,21.36386,1999.438675,0,0,1,1,0,0,0,0,0,1,1,0,0
81,2,74,25376.01,9.078331,0,12.45303,1313.657019,1,0,0,0,1,0,0,0,0,1,1,0,0
17356,4,45,19623.2,8.688645,0,9.05217,1042.770459,1,0,0,1,0,0,0,0,1,0,1,0,0
13991,1,57,23188.83,10.05346,0,1.210715,347.446058,0,0,1,1,0,0,1,0,1,0,0,1,0
5402,3,38,15377.23,7.024459,0,2.509742,1135.537453,0,1,0,0,1,0,0,1,0,0,1,0,0
689,3,46,56868.44,9.149023,0,1.193519,863.525358,1,0,0,0,1,0,0,0,1,0,0,1,0
7519,4,42,23813.32,8.927502,0,6.736871,1746.862212,0,0,1,1,0,0,0,1,0,0,0,1,0
31178,3,62,32383.92,13.74408,0,3.033312,618.6284163,0,0,1,0,1,0,1,0,1,0,0,0,1
650,2,47,5570.57,8.931718,0,5.891019,1294.614623,0,1,0,0,1,0,0,1,0,0,0,1,1
17107,3,38,47890.17,12.17482,1,5.452285,1153.463764,0,1,0,1,0,0,0,1,0,0,1,0,0
69589,3,45,58187.04,12.12404,0,8.342325,1377.652033,0,1,0,0,1,0,0,1,0,0,0,0,0
2,9,77,14301.62,9.448073,0,19.22796,2267.103404,0,1,0,1,0,0,0,1,0,0,0,0,0
599,1,48,12122.59,6.665106,1,6.203352,1019.803014,0,1,0,0,1,0,0,0,0,1,1,1,1
1585,1,75,25130.75,7.739914,0,8.867984,1089.367201,1,0,0,1,0,0,1,0,1,0,0,1,1
1083,0,18,25947.16,10.71589,0,9.131577,1458.027932,0,0,1,1,0,0,1,1,0,0,0,0,0
1641,1,36,71686.32,8.313798,0,23.78115,2025.167432,0,0,1,1,0,0,0,0,1,0,0,0,1
1704,4,40,14912.08,5.486343,0,3.575214,1616.617211,0,0,1,0,1,0,0,1,0,0,0,1,0
226,1,55,45856.05,10.51064,1,16.77025,2045.813243,0,0,1,0,1,0,0,1,0,0,1,0,0
589,3,18,8894.87,10.09739,0,2.546083,886.9184762,0,1,0,1,0,0,0,1,0,0,1,0,0
18043,0,61,84292.41,9.437862,0,2.477662,860.9528478,0,0,1,1,0,0,0,0,0,1,1,0,0
4455,7,62,37029.52,13.04395,1,1.871066,1360.486206,1,0,0,1,0,0,0,1,0,0,0,1,1
48099,2,82,28823.65,15.08815,0,6.403708,1649.105838,1,0,0,0,1,0,0,1,0,0,0,1,0
447,2,39,98176.66,6.115071,0,10.4983,1691.271964,1,0,0,1,0,0,0,1,0,0,0,1,1
16371,3,31,33568.24,5.229478,0,15.85774,1756.414097,1,0,0,1,0,0,0,0,0,1,1,0,0
42650,7,54,41931.72,6.77211,2,9.894265,1338.619611,1,0,0,1,0,0,0,0,1,0,1,0,1
21462,1,21,20057.8,7.383215,2,2.426747,1385.269228,0,0,1,0,1,0,0,1,0,0,1,0,0
1992,7,42,33338.52,12.58951,0,4.419844,927.4696678,0,0,1,0,1,0,0,0,1,0,0,1,0
687,4,33,1405.18,6.808472,1,8.26392,1514.229261,0,1,0,1,0,0,0,1,0,0,0,1,1
2123,1,62,67129.6,12.25073,0,8.157412,909.7634001,1,0,0,1,0,0,1,0,1,0,0,1,0
135,2,36,22082.05,9.874838,0,6.681836,1019.877653,0,1,0,1,0,0,0,0,0,1,0,0,1
13719,4,38,32253.23,9.303316,0,2.589118,1351.962079,0,1,0,0,1,0,1,1,0,0,1,1,0
20676,0,82,100785.5,8.334039,0,8.902965,1347.567075,0,0,1,0,1,0,0,1,0,0,1,0,0
30035,2,22,21395.1,12.17483,0,5.892496,716.9177978,1,0,0,1,0,0,0,0,1,0,0,1,0
2474,2,46,22922.41,12.30949,1,2.577535,552.480335,0,1,0,1,0,0,0,0,1,0,0,0,0
33014,4,37,7588.08,6.421434,0,2.820837,664.5638593,1,0,0,1,0,0,0,0,1,0,1,0,1
15,0,22,57737.27,3.267635,0,2.005733,960.0935745,0,1,0,1,0,0,0,0,1,0,1,1,0
296,0,51,35194.3,13.15165,0,11.30633,1199.678982,0,1,0,1,0,0,0,0,1,0,0,1,0
4075,0,73,12409.38,11.16634,0,5.364815,786.0813559,0,1,0,0,1,0,0,0,0,1,0,1,1
25903,0,84,14146.51,5.627745,1,11.17891,1213.57856,0,0,1,1,0,0,1,1,0,0,0,0,0
729,1,88,14821.76,11.14208,0,7.326372,858.2482994,0,1,0,1,0,0,0,0,1,0,0,1,0
6032,4,64,57588.9,7.427685,1,1.204999,744.1347048,0,0,1,0,1,0,1,0,0,1,1,1,1
29608,0,72,39382.66,11.89241,0,10.96384,1398.087425,0,1,0,0,1,0,0,0,1,0,1,0,0
13981,0,28,93909.59,9.472208,0,12.75395,1438.364422,0,1,0,1,0,0,0,0,1,0,1,0,0
20163,4,25,14738.27,10.02031,0,1.1518,695.0268746,0,0,1,0,1,0,1,0,1,0,1,1,0
14328,1,58,83027.06,8.288306,0,11.94283,1289.865177,0,1,0,1,0,0,0,0,1,0,1,0,1
199,0,74,25700.68,12.4173,0,2.147261,1341.275592,1,0,0,0,1,0,0,1,0,0,1,1,1
0,0,87,18148.08,11.04506,1,21.72982,2757.839041,1,0,0,1,0,0,0,1,0,0,1,1,0
4870,0,32,8457.83,7.457158,0,7.042459,1228.595252,1,0,0,1,0,0,1,1,0,0,0,1,1
2713,3,27,29924.06,6.583497,1,3.592376,1189.261161,1,0,0,0,1,0,0,1,0,0,0,0,0
94,4,61,48521.27,9.273629,1,15.73713,1904.60275,0,1,0,1,0,0,0,0,0,1,0,0,0
3837,9,30,13556.67,10.54776,1,6.831686,1491.790762,0,0,1,0,1,0,0,0,1,0,0,1,1
15420,1,60,45091.73,11.1808,0,12.94793,1126.457158,1,0,0,1,0,0,0,0,1,0,1,0,0
827,1,81,55861.93,9.014014,1,2.284487,1119.209524,0,1,0,0,1,0,0,1,0,0,0,1,1
3211,0,83,13133.15,12.2074,0,12.2964,1459.899487,1,0,0,1,0,0,1,1,0,0,1,0,1
788,3,63,16966.71,10.5572,0,1.655301,837.3072679,0,1,0,0,1,0,1,1,0,0,0,0,0
2464,1,50,54507.76,8.471092,1,19.69566,1876.809732,1,0,0,1,0,0,0,0,1,0,1,1,1
58,3,45,30502.48,8.034529,1,7.521969,1129.471568,0,1,0,0,1,0,1,0,1,0,1,0,0
1753,1,30,17739.09,12.15506,1,5.123883,1418.327071,0,0,1,0,1,0,0,1,0,0,1,1,0
1089,0,87,348.67,10.36876,0,14.86376,2089.529125,0,1,0,0,1,0,0,1,0,0,0,0,1
9282,1,70,70656.34,10.97367,0,5.141927,708.4028154,0,1,0,1,0,0,0,0,1,0,1,1,0
570,0,28,30661.99,8.985931,1,1.554749,489.2316753,0,1,0,1,0,0,0,0,1,0,0,0,1
11268,2,45,75255.33,12.69621,0,10.50995,1176.673652,0,1,0,0,1,0,0,0,0,1,0,0,0
314,4,37,9447.9,10.66131,1,5.113589,1241.024324,0,0,1,0,1,0,0,1,0,0,0,0,1
37360,0,50,25990.9,15.40713,0,10.88666,1129.578351,1,0,0,0,1,0,0,0,1,0,0,0,0
1823,1,34,22492.61,9.284367,0,4.343093,1137.986536,0,0,1,1,0,0,0,1,0,0,0,0,0
442,7,58,23346.19,9.896438,0,7.470963,1453.3619,0,0,1,0,1,0,0,1,0,0,0,0,0
10895,3,42,84035.13,12.94275,0,13.36689,1456.609727,1,0,0,0,1,0,0,0,0,1,0,0,1
7934,2,63,27432.43,10.42239,0,2.596868,410.7703918,0,0,1,1,0,0,0,0,0,1,0,1,1
3231,1,78,30351.92,4.990463,1,7.685406,1057.31153,1,0,0,1,0,0,0,1,0,0,0,0,1
47757,7,89,22290.4,8.76195,1,5.379951,1640.268544,0,0,1,1,0,0,0,1,0,0,1,0,1
57886,3,18,21768.05,14.60563,0,8.387889,1377.344633,0,0,1,0,1,0,0,0,1,0,0,1,0
15836,0,89,17072.33,11.32238,0,8.561641,984.7206752,0,1,0,0,1,0,0,0,1,0,0,0,1
3357,10,66,61921.5,4.065974,0,17.24595,2399.954293,1,0,0,0,1,0,0,1,0,0,0,0,1
1012,2,53,15625.86,10.74617,1,4.457562,983.5423493,0,0,1,0,1,0,0,1,0,0,0,0,0
60033,1,44,34790.72,8.719917,0,22.28926,2068.186228,0,1,0,1,0,0,0,0,0,1,0,0,0
1926,1,85,38644.0,12.26333,0,29.30064,2626.362759,0,0,1,0,1,0,0,0,0,1,1,0,0
756,2,62,72453.23,8.236332,0,10.32752,1274.789671,0,1,0,1,0,0,0,0,1,0,1,1,0
9417,1,28,23660.82,10.79999,0,7.668017,1139.028165,0,0,1,0,1,0,0,0,1,0,1,0,1
548,3,55,12526.34,12.17705,0,7.461144,1296.523969,1,0,0,1,0,0,0,1,0,0,0,0,1
231,2,55,79125.31,8.854371,0,10.07469,1527.978319,1,0,0,0,1,0,0,1,0,0,1,0,0
422,0,59,15840.4,7.194451,0,1.692565,1015.460451,0,0,1,0,1,0,0,1,0,0,0,1,0
8851,0,28,13366.53,4.705946,0,15.54856,1835.681416,1,0,0,0,1,0,0,0,1,0,1,1,0
27606,2,38,48364.58,6.220807,0,4.18206,1094.624835,0,0,1,0,1,0,0,1,0,0,0,0,0
13202,1,79,94353.42,16.97213,1,5.260996,945.5437173,0,1,0,0,0,1,0,1,0,0,0,0,1
518,1,34,66249.33,5.548308,0,4.480346,1127.193482,0,0,1,1,0,0,0,1,0,0,1,0,0
44103,9,61,35831.39,9.16108,1,8.652909,1771.134878,0,0,1,0,1,0,0,1,0,0,0,0,0
2333,2,71,93402.26,12.41991,0,10.65198,1855.20004,0,1,0,0,1,0,1,1,0,0,1,0,1
3027,0,89,33004.01,3.719308,0,7.957264,1194.31166,0,0,1,0,1,0,0,0,0,1,1,0,1
60,1,74,10992.6,7.997377,1,15.4522,1213.799389,1,0,0,1,0,0,0,0,1,0,0,0,0
1085,4,39,43769.45,10.21531,0,18.07558,2082.760575,0,1,0,1,0,0,0,0,0,1,1,1,0
37042,1,84,42889.58,11.2842,0,21.55836,1835.575859,0,0,1,0,1,0,0,0,1,0,1,0,0
4242,0,57,12204.42,7.210462,0,14.0669,1443.483853,1,0,0,0,1,0,0,0,1,0,1,0,1
388,0,64,41895.1,10.9305,0,14.54834,1458.518135,0,0,1,1,0,0,1,0,0,1,1,1,0
239,4,43,14233.75,8.080637,1,8.592449,1099.38854,1,0,0,1,0,0,0,0,0,1,0,0,0
540,1,76,22935.18,11.97204,0,19.84947,2063.325487,0,1,0,0,1,0,0,1,0,0,0,0,0
80,2,53,21579.33,9.419642,1,4.83427,1159.364961,1,0,0,1,0,0,0,0,1,0,0,1,1
4246,0,75,26811.22,10.9973,0,3.11391,1340.927976,0,1,0,0,1,0,0,1,0,0,0,1,0
3632,9,30,85003.51,5.475599,0,22.05688,2696.777135,0,0,1,1,0,0,0,0,0,1,0,0,0
521,2,78,3598.04,12.82092,0,10.35346,1640.315966,0,0,1,0,1,0,1,1,0,0,1,0,1
2050,4,22,69497.03,10.46818,0,6.506483,917.1665939,1,0,0,1,0,0,0,0,1,0,0,0,1
1741,3,32,41207.42,9.044706,0,17.95045,2303.354723,1,0,0,1,0,0,0,1,0,0,1,0,1
29213,0,78,14825.22,6.946114,1,6.214398,1251.894626,0,0,1,0,1,0,0,1,0,0,0,1,1
2924,10,56,22142.61,14.23119,0,14.66847,1880.004543,0,1,0,0,1,0,0,0,1,0,1,0,1
20935,1,79,69833.88,8.989878,0,5.628186,650.4414677,1,0,0,1,0,0,0,0,1,0,0,0,1
274,1,68,60288.26,14.288,0,10.5771,1515.274871,0,1,0,1,0,0,0,1,0,0,1,0,0
0,4,58,55582.0,7.601803,0,11.42464,1518.895794,1,0,0,1,0,0,0,0,0,1,1,1,1
29268,4,48,12224.95,9.780193,0,3.367303,558.284596,0,0,1,1,0,0,1,0,1,0,1,1,0
365,4,70,6980.4,9.55673,1,3.071976,398.8495205,0,0,1,1,0,0,0,0,0,1,0,0,0
7878,3,67,27127.55,5.391776,0,3.246478,545.3992275,0,0,1,0,1,0,0,0,0,1,0,0,1
17493,1,24,15544.73,8.073426,0,5.798779,1129.173931,0,1,0,1,0,0,0,0,0,1,0,1,0
4101,4,44,64963.05,8.54284,0,13.23966,1735.029687,1,0,0,1,0,0,0,1,0,0,0,0,1
14464,1,51,48170.55,8.357842,1,18.44435,2182.755951,1,0,0,1,0,0,0,1,0,0,0,0,0
240,0,54,23918.86,12.09121,0,2.941261,498.8080579,1,0,0,1,0,0,0,0,1,0,0,0,1
162,1,24,33281.77,3.919237,1,21.07565,2673.10157,0,1,0,0,1,0,0,1,0,0,0,1,0
474,2,39,71032.95,13.85985,0,12.09048,1155.835028,0,1,0,1,0,0,0,0,0,1,1,0,0
1372,1,75,71503.36,10.95217,0,11.76248,2037.626802,0,0,1,1,0,0,0,1,0,0,0,1,1
539,1,70,7257.49,19.26111,0,2.691911,347.3046722,1,0,0,1,0,0,0,0,1,0,1,0,0
8684,0,36,21092.07,5.676999,0,6.999666,1161.766944,0,1,0,1,0,0,0,0,1,0,0,1,1
275,5,47,68629.48,8.266471,0,3.896108,729.6672295,0,0,1,1,0,0,0,0,1,0,1,1,0
26565,3,71,59242.86,7.998222,0,6.564797,1801.105672,0,0,1,0,1,0,0,1,0,0,1,1,0
6412,0,51,48114.78,10.03556,0,13.72738,1844.506934,1,0,0,0,1,0,0,1,0,0,1,0,0
240,2,85,7543.45,15.41425,1,2.804449,538.267259,1,0,0,1,0,0,0,0,0,1,1,0,1
2800,2,79,8328.28,13.71415,1,14.41688,1458.177149,0,0,1,0,1,0,0,0,1,0,1,0,0
501,0,69,48219.15,7.933312,0,6.186874,1183.666028,0,0,1,1,0,0,0,1,0,0,1,0,1
83,3,32,10607.43,16.32484,0,8.380626,1827.741525,0,1,0,0,1,0,0,1,0,0,1,0,1
48438,0,32,20998.16,9.566358,1,11.88328,1309.247153,0,0,1,1,0,0,0,0,0,1,0,1,0
14942,3,65,66156.08,12.95024,1,4.899337,1125.779521,0,1,0,1,0,0,0,1,0,0,1,0,1
2180,6,20,23334.38,15.41725,0,8.574964,1296.081512,0,1,0,0,1,0,1,0,1,0,1,0,0
263,0,70,69183.29,13.7572,1,31.79027,3575.871459,1,0,0,1,0,0,0,1,0,0,1,0,1
4745,1,44,31012.18,13.08416,0,7.84461,1024.765594,0,0,1,0,1,0,1,0,0,1,0,0,0
2678,1,19,37461.63,9.424779,0,14.31807,1924.414895,0,1,0,1,0,0,0,0,1,0,1,0,0
1786,0,21,42139.77,9.838314,0,21.43457,2141.091982,0,0,1,1,0,0,0,0,1,0,0,0,1
365,1,74,16197.52,10.53808,0,4.439464,729.7825005,0,0,1,1,0,0,0,0,1,0,0,1,1
28016,0,66,19161.27,6.776805,1,3.147832,562.8048829,0,0,1,1,0,0,1,0,0,1,1,0,0
2388,1,31,62028.51,7.150882,1,10.83268,1248.354542,1,0,0,1,0,0,0,0,0,1,1,0,1
3744,2,18,23055.92,7.604163,0,7.812114,1381.709993,0,0,1,0,1,0,0,0,0,1,0,0,0
516,8,37,50998.43,8.259761,0,9.042296,1852.013833,0,0,1,0,1,0,0,1,0,0,1,0,1
29522,3,35,52984.07,7.37357,1,8.850759,1152.131327,1,0,0,1,0,0,0,0,0,1,0,0,0
2016,3,78,41637.08,9.542495,2,5.933094,786.1863432,0,1,0,0,0,1,0,0,1,0,1,0,0
24613,1,61,81068.69,9.040251,0,23.08203,2199.664389,1,0,0,0,1,0,0,0,1,0,0,0,0
27938,1,57,40120.86,9.654898,3,13.45113,1613.057137,0,0,1,1,0,0,0,1,0,0,0,0,0
3521,6,74,51251.01,9.909877,1,3.080084,436.2644992,0,1,0,0,1,0,0,0,0,1,0,0,0
171,0,19,11943.45,8.642754,1,14.41788,1872.389857,0,1,0,0,1,0,0,0,1,0,0,1,1
324,1,53,38916.4,11.03946,1,6.2061,904.3179865,0,1,0,1,0,0,0,0,1,0,0,1,1
30996,2,69,42780.53,10.17393,1,17.38432,2140.11456,1,0,0,0,0,1,1,1,0,0,1,0,1
15133,2,38,48911.65,10.27072,1,4.490588,1542.618812,1,0,0,0,1,0,0,1,0,0,0,1,0
2946,4,74,79890.24,7.279879,2,2.893617,1280.101622,0,0,1,0,1,0,0,1,0,0,0,1,0
319,1,66,24929.75,9.282026,0,7.634806,753.7251984,0,1,0,0,1,0,1,0,1,0,1,0,0
1883,4,87,58884.99,8.164724,1,3.794574,726.148196,1,0,0,1,0,0,0,1,0,0,0,0,1
13128,1,55,48618.33,7.121114,0,6.905799,914.6362933,0,0,1,1,0,0,0,0,1,0,0,1,0
5586,0,25,23367.98,13.79996,0,21.26763,2327.656652,0,1,0,1,0,0,0,1,0,0,0,0,0
1194,3,20,27558.14,9.700117,1,2.507107,463.6732561,1,0,0,1,0,0,0,0,1,0,1,0,0
3219,3,82,46381.14,7.601603,0,7.721518,1065.856964,0,1,0,1,0,0,0,0,1,0,0,1,0
1025,3,89,54862.38,6.890953,0,2.886437,486.381294,0,0,1,1,0,0,0,0,1,0,0,0,0
7285,2,39,14638.15,15.31615,1,10.35845,1349.872551,0,0,1,0,1,0,0,0,0,1,1,0,0
11762,2,48,84113.15,9.224349,0,8.093081,1340.469295,0,1,0,1,0,0,0,1,0,0,0,0,1
1826,6,24,22467.91,11.76153,0,12.1891,1346.569879,0,1,0,0,1,0,1,0,0,1,0,0,0
624,1,40,69433.42,4.386127,2,11.3031,1217.604663,1,0,0,1,0,0,1,0,1,0,1,1,0
55857,0,21,82130.46,8.158876,0,7.445235,1450.159924,0,1,0,0,1,0,0,1,0,0,0,0,0
176,1,59,59532.16,12.73982,1,1.877939,503.6435762,0,0,1,1,0,0,0,0,1,0,1,1,0
156,0,58,23080.06,8.421514,0,2.347884,616.2094946,0,0,1,1,0,0,0,0,1,0,0,1,1
9499,4,33,52137.85,10.12355,1,24.69325,2693.549899,0,1,0,0,1,0,0,1,0,0,0,0,0
7602,0,35,56315.69,9.020485,0,4.768185,1138.754327,1,0,0,1,0,0,0,1,0,0,0,0,0
1827,3,24,15091.63,6.649137,0,8.824037,1670.183322,1,0,0,1,0,0,0,1,0,0,0,1,1
3903,8,79,14541.24,11.78479,0,7.364002,1144.514093,0,0,1,0,1,0,0,0,1,0,1,0,1
30076,1,40,41819.9,14.61938,0,16.58054,1734.504367,0,1,0,1,0,0,1,0,0,1,1,1,0
870,3,73,8510.91,6.262471,0,11.72692,1372.468821,0,1,0,0,1,0,0,0,0,1,1,1,0
3274,3,21,54864.24,5.236974,0,2.987316,838.558113,1,0,0,1,0,0,0,0,1,0,1,1,0
25328,3,75,51379.67,6.454722,0,12.04581,1569.259659,1,0,0,0,1,0,0,0,1,0,1,0,0
4949,8,68,31469.99,15.10522,1,1.574932,711.8546388,0,0,1,0,1,0,0,0,0,1,1,1,0
128,1,59,42452.02,14.39916,0,1.76975,483.0491679,0,1,0,0,1,0,0,0,1,0,0,0,1
657,2,52,99168.2,12.64257,0,9.613541,1083.774656,0,0,1,1,0,0,1,0,0,1,1,0,1
4277,1,20,15200.71,9.12824,0,12.22703,1782.043347,0,1,0,0,1,0,0,1,0,0,0,0,0
439,1,86,23583.59,16.83197,0,9.517342,1162.432794,0,1,0,0,1,0,0,0,1,0,1,1,0
10218,1,27,43148.68,10.52558,0,2.611838,320.1072613,0,0,1,1,0,0,1,0,1,0,0,0,1
22115,1,67,7500.54,9.19204,1,3.27379,891.754556,0,0,1,0,1,0,0,1,0,0,1,1,0
4644,0,37,3717.97,10.12336,1,13.55138,2117.66,0,0,1,1,0,0,0,1,0,0,0,0,1
1841,4,41,19089.26,6.574956,0,10.14235,979.2710238,1,0,0,1,0,0,0,0,0,1,0,0,0
59,4,29,54929.43,10.96282,0,17.74303,1958.174563,1,0,0,1,0,0,0,0,1,0,1,1,0
10228,9,31,25692.2,6.696491,2,10.52104,2186.78593,1,0,0,0,1,0,0,1,0,0,1,0,0
2816,0,57,1055.12,10.39479,1,2.241794,323.751566,0,1,0,0,1,0,0,0,1,0,0,1,0
224,10,55,28643.72,5.565705,0,8.828042,1997.36133,1,0,0,0,1,0,1,1,0,0,1,1,1
14990,8,36,18232.01,13.7442,0,15.46234,1786.342426,1,0,0,1,0,0,0,0,1,0,1,0,0
3278,3,77,36545.88,5.93514,0,6.974284,1235.844622,0,1,0,0,1,0,0,1,0,0,0,0,0
6470,0,85,61034.25,5.436159,0,19.6447,1657.906578,0,1,0,0,1,0,0,0,1,0,0,1,0
624,0,40,50321.62,8.865855,0,12.67469,1469.220521,0,0,1,0,1,0,1,0,0,1,0,1,0
1780,4,54,27152.87,10.64116,0,5.924783,880.8737878,1,0,0,1,0,0,1,0,1,0,0,0,0
34,1,77,32854.92,6.482152,0,12.65954,1892.964163,1,0,0,0,1,0,0,1,0,0,0,0,0
2029,0,34,20545.0,8.222102,0,4.254025,939.0291358,0,0,1,1,0,0,0,0,1,0,0,1,0
57775,2,21,33029.84,12.60968,1,12.4341,1999.64045,1,0,0,1,0,0,0,1,0,0,1,1,1
7194,1,32,34552.94,11.25462,0,10.97775,1417.312047,1,0,0,1,0,0,0,0,0,1,1,1,1
3067,1,80,6960.12,10.52956,0,13.16047,1175.542116,0,1,0,1,0,0,0,0,0,1,0,0,0
15,1,49,30638.08,9.208445,0,3.171487,773.5217752,1,0,0,0,1,0,0,0,1,0,1,0,0
265,1,33,18308.7,9.649235,0,1.817421,548.1888179,1,0,0,0,1,0,0,0,0,1,0,0,0
182,2,65,44087.97,5.587786,1,7.813168,923.5059358,1,0,0,1,0,0,0,0,1,0,0,0,1
0,2,45,77615.02,9.242393,0,11.61194,1648.220152,0,0,1,1,0,0,0,0,0,1,1,0,0
12449,8,25,32005.71,9.736531,0,20.91805,2523.250672,1,0,0,1,0,0,1,1,0,0,1,0,0
217,1,29,42123.52,11.89732,1,7.502506,1878.869681,0,1,0,0,1,0,0,1,0,0,1,1,0
950,8,25,46766.41,8.671284,1,13.21297,1743.325286,0,0,1,0,1,0,1,0,1,0,0,0,0
25503,0,80,12363.22,7.581507,0,15.61752,2335.858768,1,0,0,0,1,0,0,1,0,0,1,0,0
2634,3,76,9225.43,9.492721,0,9.74066,1042.786672,0,1,0,0,1,0,0,0,1,0,0,0,0
3929,2,40,25303.83,12.56211,0,7.276075,1143.400963,0,1,0,1,0,0,0,0,1,0,0,0,0
12478,0,36,34999.62,6.706765,2,7.965702,1311.801862,1,0,0,1,0,0,0,0,0,1,0,1,0
11634,4,87,50636.27,13.78311,2,2.605757,624.0528147,0,1,0,0,1,0,0,0,0,1,1,0,1
441,3,29,50156.65,13.2393,2,10.13859,1069.807995,0,1,0,0,1,0,0,0,0,1,0,0,0
5012,4,77,22842.54,9.343359,0,5.464636,1058.563314,0,0,1,0,1,0,0,0,0,1,1,0,1
304,1,62,24528.06,13.1717,2,1.712499,763.7549084,1,0,0,1,0,0,0,0,1,0,0,1,0
440,8,38,25707.64,11.08933,0,8.512387,1292.607065,0,1,0,0,1,0,0,0,1,0,1,0,0
21137,0,41,50135.13,8.698426,1,8.747794,1246.19633,0,1,0,0,1,0,0,0,1,0,0,0,0
34135,0,23,62214.19,12.69049,0,7.019257,998.0645117,1,0,0,1,0,0,0,0,1,0,0,1,0
29809,2,76,7377.09,12.84627,0,13.69077,1492.762296,0,0,1,0,1,0,0,0,1,0,1,1,0
2006,1,69,32032.54,8.081871,0,4.208515,956.1671721,1,0,0,0,1,0,0,1,0,0,1,0,1
19637,0,37,23761.42,11.2072,0,18.34508,2281.87219,1,0,0,0,0,1,0,1,0,0,1,0,1
345,4,47,57660.95,14.20931,0,8.873645,1512.005651,0,1,0,0,1,0,0,1,0,0,0,0,0
26695,2,86,12975.69,12.13152,0,5.188006,1039.131091,1,0,0,0,1,0,1,1,0,0,0,1,0
20150,0,80,24570.19,3.609651,0,10.76731,1512.108737,0,1,0,0,1,0,1,1,0,0,1,0,1
2939,4,51,11269.01,10.87695,0,2.284566,704.9501482,0,0,1,0,1,0,1,0,0,1,0,1,0
25597,2,25,13744.26,16.64511,0,6.360959,1050.342085,0,0,1,0,1,0,0,0,1,0,1,0,0
38909,2,84,64494.71,14.09036,2,4.946157,636.2377993,0,1,0,1,0,0,1,0,0,1,0,1,1
460,8,47,75524.57,12.52841,1,18.98342,2038.787429,1,0,0,1,0,0,0,0,1,0,1,0,0
322,0,33,22361.08,10.82392,0,14.07058,2079.326294,1,0,0,1,0,0,0,1,0,0,0,0,1
4059,1,47,27995.48,8.486542,0,10.99037,1487.997515,1,0,0,1,0,0,1,0,0,1,0,0,0
203,4,75,16787.14,8.38306,0,5.833919,1098.532284,0,1,0,1,0,0,0,1,0,0,1,0,1
11996,1,55,38999.85,13.57109,0,3.063806,503.8825694,0,0,1,0,1,0,0,0,0,1,0,0,0
42979,1,36,40437.45,9.928535,1,10.61246,1190.056958,1,0,0,0,1,0,0,0,1,0,1,0,0
1519,1,46,34489.63,3.445762,1,3.878332,1006.71226,0,1,0,1,0,0,1,1,0,0,1,0,1
1909,0,57,29448.24,7.829908,2,7.600934,1696.720466,1,0,0,0,1,0,0,1,0,0,0,1,1
213,0,75,32910.92,8.955689,0,14.28503,1241.590602,1,0,0,0,1,0,0,0,1,0,0,0,0
29601,6,50,8148.12,8.530991,1,7.821554,2022.556285,0,0,1,1,0,0,0,1,0,0,1,1,1
26131,10,34,63574.11,9.803773,0,4.533178,1396.329395,1,0,0,0,1,0,0,0,1,0,0,1,1
2926,3,38,47347.97,8.141997,2,5.429608,1186.544217,0,0,1,1,0,0,1,0,1,0,1,1,0
38748,3,64,27647.13,9.164022,0,9.914638,1192.115613,0,1,0,0,1,0,0,0,0,1,1,1,1
26404,0,21,40598.75,7.277557,0,6.588658,1667.235527,0,0,1,1,0,0,0,1,0,0,1,0,0
190,2,31,40690.6,3.942126,0,1.556238,498.4399198,0,0,1,0,1,0,0,0,0,1,0,0,0
23858,7,26,40977.93,15.67211,0,7.820202,1553.750811,0,1,0,1,0,0,0,0,0,1,1,0,0
9179,1,27,8211.32,13.32082,0,2.292165,371.8766911,0,1,0,0,1,0,0,0,0,1,0,0,0
1471,7,54,31168.17,9.976411,0,10.06351,1716.442787,0,1,0,1,0,0,0,0,1,0,1,1,1
4759,1,77,20122.14,9.531917,0,4.527148,932.0065474,0,0,1,1,0,0,0,0,0,1,1,0,0
2558,3,73,21336.57,6.783472,3,11.5917,1786.980349,0,1,0,0,1,0,0,1,0,0,0,0,0
214,0,77,11548.26,4.170516,1,11.89464,1139.673714,0,0,1,1,0,0,0,0,0,1,0,0,1
6975,0,77,32382.9,10.29131,1,14.0795,1459.766208,0,1,0,0,1,0,0,0,0,1,1,1,0
1938,4,63,2606.74,14.8463,1,3.422801,1245.217129,0,1,0,0,1,0,1,1,0,0,1,1,0
